,zipcode,STATE,STATEFIPS,N1,A00100,A02650,N02650,avg_gross_income,avg_total_income
19754,66834,KS,20,380,18923.0,19369.0,380,49797.36842105263,50971.05263157895
19755,66835,KS,20,560,27609.0,27955.0,560,49301.78571428572,49919.642857142855
19756,66839,KS,20,1870,115026.0,116353.0,1870,61511.22994652406,62220.85561497326
19757,66840,KS,20,320,16051.0,16739.0,320,50159.375,52309.375
19758,66842,KS,20,130,7706.0,7770.0,130,59276.92307692308,59769.230769230766
19759,66845,KS,20,470,22008.0,22455.0,470,46825.53191489362,47776.59574468085
19760,66846,KS,20,1550,88803.0,91022.0,1550,57292.25806451613,58723.87096774194
19761,66849,KS,20,220,10880.0,11017.0,220,49454.545454545456,50077.27272727273
19762,66851,KS,20,210,7830.0,7970.0,210,37285.71428571428,37952.38095238095
19763,66852,KS,20,270,14418.0,14799.0,270,53400.0,54811.11111111111
19764,66853,KS,20,150,5953.0,6044.0,150,39686.666666666664,40293.333333333336
19765,66854,KS,20,350,15598.0,15869.0,350,44565.71428571428,45340.0
19766,66856,KS,20,730,44044.0,44654.0,730,60334.24657534247,61169.86301369863
19767,66857,KS,20,380,19873.0,20176.0,380,52297.36842105263,53094.73684210526
19768,66858,KS,20,190,8416.0,8673.0,190,44294.73684210527,45647.36842105263
19769,66860,KS,20,520,27342.0,27962.0,520,52580.76923076923,53773.07692307692
19770,66861,KS,20,1410,73752.0,75699.0,1410,52306.382978723406,53687.234042553195
19771,66864,KS,20,210,9476.0,9568.0,210,45123.80952380953,45561.90476190476
19772,66865,KS,20,500,28067.0,28606.0,500,56134.0,57212.0
19773,66866,KS,20,690,35115.0,35918.0,690,50891.30434782609,52055.07246376811
19774,66868,KS,20,300,16418.0,16614.0,300,54726.666666666664,55380.0
19775,66869,KS,20,330,15315.0,15654.0,330,46409.090909090904,47436.36363636364
19776,66871,KS,20,580,33078.0,33430.0,580,57031.03448275862,57637.93103448276
19777,66872,KS,20,410,19799.0,20161.0,410,48290.243902439026,49173.170731707316
19778,66873,KS,20,130,5038.0,5110.0,130,38753.846153846156,39307.692307692305
19779,66901,KS,20,2760,126744.0,129580.0,2760,45921.73913043478,46949.27536231884
19780,66933,KS,20,130,5012.0,5070.0,130,38553.84615384615,39000.0
19781,66935,KS,20,1190,53555.0,55259.0,1190,45004.20168067227,46436.13445378151
19782,66936,KS,20,140,6380.0,6604.0,140,45571.42857142857,47171.42857142857
19783,66937,KS,20,370,16808.0,17301.0,370,45427.02702702703,46759.45945945946
19784,66938,KS,20,420,20302.0,20918.0,420,48338.09523809524,49804.7619047619
19785,66939,KS,20,260,13354.0,14068.0,260,51361.53846153846,54107.69230769231
19786,66940,KS,20,140,4910.0,5075.0,140,35071.42857142857,36250.0
19787,66941,KS,20,120,6077.0,6443.0,120,50641.666666666664,53691.66666666667
19788,66942,KS,20,110,3553.0,3712.0,110,32299.999999999996,33745.454545454544
19789,66943,KS,20,230,10605.0,10848.0,230,46108.69565217391,47165.217391304344
19790,66944,KS,20,110,4895.0,5016.0,110,44500.0,45600.0
19791,66945,KS,20,500,24226.0,24750.0,500,48452.0,49500.0
19792,66948,KS,20,200,10881.0,11069.0,200,54405.0,55345.0
19793,66949,KS,20,270,10594.0,10902.0,270,39237.03703703704,40377.77777777778
19794,66951,KS,20,320,15795.0,16266.0,320,49359.375,50831.25
19795,66952,KS,20,200,8724.0,9026.0,200,43620.0,45130.0
19796,66953,KS,20,310,16399.0,16849.0,310,52900.0,54351.6129032258
19797,66956,KS,20,560,23746.0,24453.0,560,42403.571428571435,43666.07142857143
19798,66958,KS,20,140,4816.0,4904.0,140,34400.0,35028.571428571435
19799,66959,KS,20,110,4076.0,4224.0,110,37054.545454545456,38400.0
19800,66962,KS,20,140,7785.0,7994.0,140,55607.142857142855,57100.0
19801,66966,KS,20,280,17126.0,17531.0,280,61164.28571428571,62610.71428571429
19802,66967,KS,20,1000,47532.0,49056.0,1000,47532.0,49056.0
19803,66968,KS,20,770,33735.0,34408.0,770,43811.68831168831,44685.71428571428
19804,67001,KS,20,810,70086.0,71349.0,810,86525.92592592593,88085.18518518518
19805,67002,KS,20,6680,610834.0,621614.0,6680,91442.21556886229,93055.9880239521
19806,67003,KS,20,1060,49561.0,50514.0,1060,46755.66037735849,47654.71698113208
19807,67004,KS,20,340,15990.0,16384.0,340,47029.41176470588,48188.23529411764
19808,67005,KS,20,6710,310837.0,314053.0,6710,46324.441132637854,46803.7257824143
19809,67008,KS,20,190,8389.0,8513.0,190,44152.631578947374,44805.26315789473
19810,67009,KS,20,290,12794.0,12932.0,290,44117.24137931034,44593.10344827586
19811,67010,KS,20,6030,359065.0,363460.0,6030,59546.43449419569,60275.29021558873
19812,67013,KS,20,1340,74670.0,75634.0,1340,55723.880597014926,56443.28358208955
19813,67017,KS,20,1100,88531.0,90132.0,1100,80482.72727272728,81938.18181818182
19814,67019,KS,20,360,18694.0,19014.0,360,51927.777777777774,52816.66666666667
19815,67020,KS,20,750,38892.0,39606.0,750,51856.0,52808.0
19816,67022,KS,20,620,28318.0,29266.0,620,45674.19354838709,47203.22580645161
19817,67024,KS,20,280,13664.0,13919.0,280,48800.0,49710.71428571429
19818,67025,KS,20,1770,125794.0,127714.0,1770,71070.05649717514,72154.802259887
19819,67026,KS,20,2170,146875.0,148894.0,2170,67684.33179723502,68614.7465437788
19820,67029,KS,20,450,21453.0,21969.0,450,47673.33333333333,48820.0
19821,67030,KS,20,1330,101221.0,103131.0,1330,76106.01503759398,77542.1052631579
19822,67031,KS,20,940,53009.0,53890.0,940,56392.553191489365,57329.78723404255
19823,67035,KS,20,420,22510.0,23099.0,420,53595.23809523809,54997.619047619046
19824,67037,KS,20,13480,918831.0,929719.0,13480,68162.53709198812,68970.25222551929
19825,67038,KS,20,220,10509.0,10651.0,220,47768.181818181816,48413.63636363637
19826,67039,KS,20,1480,89633.0,90751.0,1480,60562.83783783784,61318.24324324325
19827,67042,KS,20,7090,353816.0,358625.0,7090,49903.526093088854,50581.80535966149
19828,67045,KS,20,1460,65882.0,67121.0,1460,45124.65753424657,45973.28767123287
19829,67047,KS,20,240,11174.0,11297.0,240,46558.33333333333,47070.833333333336
19830,67050,KS,20,950,65307.0,66531.0,950,68744.21052631579,70032.63157894737
19831,67051,KS,20,200,9996.0,10212.0,200,49980.0,51060.0
19832,67052,KS,20,3870,312304.0,318245.0,3870,80698.70801033592,82233.85012919897
19833,67054,KS,20,530,28557.0,29064.0,530,53881.132075471694,54837.735849056604
19834,67056,KS,20,1380,78400.0,79918.0,1380,56811.594202898545,57911.59420289855
19835,67058,KS,20,880,42668.0,43585.0,880,48486.36363636363,49528.409090909096
19836,67059,KS,20,430,20549.0,21204.0,430,47788.37209302325,49311.62790697675
19837,67060,KS,20,6210,318280.0,320885.0,6210,51252.818035426724,51672.30273752013
19838,67062,KS,20,1770,114092.0,116212.0,1770,64458.757062146884,65656.49717514124
19839,67063,KS,20,1550,86000.0,88495.0,1550,55483.87096774194,57093.54838709677
19840,67066,KS,20,120,6513.0,6606.0,120,54275.0,55050.0
19841,67067,KS,20,950,69509.0,70751.0,950,73167.36842105263,74474.73684210525
19842,67068,KS,20,1940,97562.0,99412.0,1940,50289.69072164949,51243.298969072166
19843,67070,KS,20,500,25082.0,25865.0,500,50164.0,51730.0
19844,67073,KS,20,130,6680.0,6742.0,130,51384.61538461539,51861.53846153846
19845,67074,KS,20,690,40498.0,40866.0,690,58692.75362318841,59226.08695652174
19846,67101,KS,20,2400,230192.0,232742.0,2400,95913.33333333333,96975.83333333333
19847,67103,KS,20,140,6267.0,6413.0,140,44764.28571428571,45807.142857142855
19848,67104,KS,20,1080,54706.0,55675.0,1080,50653.70370370371,51550.92592592593
19849,67106,KS,20,170,10039.0,10116.0,170,59052.94117647059,59505.882352941175
19850,67107,KS,20,1400,113699.0,118410.0,1400,81213.57142857142,84578.57142857142
19851,67108,KS,20,780,45464.0,46687.0,780,58287.179487179485,59855.1282051282
19852,67109,KS,20,150,6896.0,7054.0,150,45973.333333333336,47026.666666666664
19853,67110,KS,20,3870,234260.0,237239.0,3870,60532.299741602066,61302.06718346253
19854,67111,KS,20,150,7125.0,7206.0,150,47500.0,48040.0
19855,67112,KS,20,110,4309.0,4446.0,110,39172.72727272727,40418.18181818182
19856,67114,KS,20,9730,505080.0,513538.0,9730,51909.55806783145,52778.828365878726
19857,67117,KS,20,780,52203.0,53066.0,780,66926.92307692308,68033.33333333333
19858,67118,KS,20,310,18103.0,18306.0,310,58396.77419354839,59051.61290322581
19859,67119,KS,20,640,34564.0,35209.0,640,54006.25,55014.0625
19860,67120,KS,20,630,40785.0,41297.0,630,64738.095238095244,65550.79365079365
19861,67123,KS,20,290,14385.0,14554.0,290,49603.44827586207,50186.206896551725
19862,67124,KS,20,3550,201326.0,205378.0,3550,56711.54929577465,57852.957746478874
19863,67127,KS,20,270,14149.0,14615.0,270,52403.70370370371,54129.62962962963
19864,67131,KS,20,120,6056.0,6122.0,120,50466.66666666667,51016.666666666664
19865,67132,KS,20,160,7380.0,7430.0,160,46125.0,46437.5
19866,67133,KS,20,3020,211183.0,213232.0,3020,69928.14569536423,70606.62251655628
19867,67134,KS,20,150,8459.0,8640.0,150,56393.33333333333,57600.0
19868,67135,KS,20,1470,92025.0,93448.0,1470,62602.04081632653,63570.06802721089
19869,67137,KS,20,220,9130.0,9252.0,220,41500.0,42054.545454545456
19870,67138,KS,20,170,8517.0,8693.0,170,50100.0,51135.294117647056
19871,67140,KS,20,330,16065.0,16451.0,330,48681.81818181818,49851.51515151515
19872,67142,KS,20,170,6721.0,6871.0,170,39535.29411764706,40417.647058823524
19873,67144,KS,20,1260,87791.0,88999.0,1260,69675.39682539683,70634.12698412698
19874,67146,KS,20,800,47636.0,48226.0,800,59545.0,60282.5
19875,67147,KS,20,4750,321249.0,326365.0,4750,67631.36842105263,68708.42105263157
19876,67149,KS,20,470,39273.0,40121.0,470,83559.5744680851,85363.82978723403
19877,67151,KS,20,210,11328.0,11481.0,210,53942.857142857145,54671.42857142857
19878,67152,KS,20,3900,198235.0,201231.0,3900,50829.48717948718,51597.692307692305
19879,67154,KS,20,650,37115.0,38188.0,650,57100.0,58750.76923076923
19880,67156,KS,20,6240,343087.0,349027.0,6240,54981.89102564102,55933.8141025641
19881,67159,KS,20,90,4301.0,4385.0,90,47788.88888888889,48722.22222222222
19882,67202,KS,20,1080,83123.0,85111.0,1080,76965.74074074074,78806.48148148149
19883,67203,KS,20,13470,543716.0,549618.0,13470,40364.95916852265,40803.11804008909
19884,67204,KS,20,9930,547524.0,556066.0,9930,55138.36858006042,55998.59013091641
19885,67205,KS,20,9090,889316.0,904796.0,9090,97834.54345434543,99537.51375137514
19886,67206,KS,20,7950,1318476.0,1347106.0,7950,165846.03773584907,169447.29559748428
19887,67207,KS,20,13170,638625.0,646001.0,13170,48490.888382687925,49050.94912680334
19888,67208,KS,20,8020,418219.0,425516.0,8020,52147.00748129676,53056.8578553616
19889,67209,KS,20,6460,383672.0,388178.0,6460,59391.95046439629,60089.47368421053
19890,67210,KS,20,3430,139539.0,140470.0,3430,40681.92419825072,40953.352769679295
19891,67211,KS,20,8190,263966.0,265988.0,8190,32230.280830280833,32477.167277167275
19892,67212,KS,20,21620,1165536.0,1179621.0,21620,53910.08325624422,54561.563367252544
19893,67213,KS,20,8590,276042.0,277985.0,8590,32135.273573923165,32361.46682188591
19894,67214,KS,20,5650,151105.0,152640.0,5650,26744.247787610617,27015.929203539825
19895,67215,KS,20,2950,183928.0,185636.0,2950,62348.47457627119,62927.457627118645
19896,67216,KS,20,9990,353459.0,355951.0,9990,35381.281281281284,35630.730730730735
19897,67217,KS,20,13520,525614.0,529235.0,13520,38876.775147928995,39144.60059171598
19898,67218,KS,20,10040,424011.0,429601.0,10040,42232.17131474104,42788.94422310757
19899,67219,KS,20,5330,240104.0,242406.0,5330,45047.65478424015,45479.549718574104
19900,67220,KS,20,6420,355800.0,359874.0,6420,55420.56074766355,56055.14018691589
19901,67223,KS,20,260,29699.0,30271.0,260,114226.92307692308,116426.92307692308
19902,67226,KS,20,9500,872784.0,886019.0,9500,91872.0,93265.15789473684
19903,67227,KS,20,190,16540.0,16788.0,190,87052.63157894737,88357.89473684209
19904,67228,KS,20,970,184568.0,187119.0,970,190276.28865979382,192906.1855670103
19905,67230,KS,20,5400,832051.0,848884.0,5400,154083.51851851854,157200.74074074073
19906,67232,KS,20,130,13265.0,13348.0,130,102038.46153846153,102676.92307692308
19907,67235,KS,20,6390,608137.0,616756.0,6390,95170.10954616588,96518.93583724569
19908,67301,KS,20,5120,252716.0,256247.0,5120,49358.59375,50048.2421875
19909,67330,KS,20,680,35808.0,36342.0,680,52658.82352941176,53444.117647058825
19910,67333,KS,20,1160,54012.0,54573.0,1160,46562.06896551724,47045.68965517242
19911,67335,KS,20,1380,59670.0,60478.0,1380,43239.13043478261,43824.637681159424
19912,67336,KS,20,620,21347.0,21524.0,620,34430.64516129032,34716.12903225807
19913,67337,KS,20,4650,214727.0,216715.0,4650,46177.84946236559,46605.37634408602
19914,67341,KS,20,170,6586.0,6606.0,170,38741.17647058824,38858.82352941176
19915,67342,KS,20,370,18348.0,18613.0,370,49589.189189189194,50305.4054054054
19916,67344,KS,20,340,16042.0,16402.0,340,47182.35294117647,48241.17647058824
19917,67346,KS,20,160,6785.0,6911.0,160,42406.25,43193.75
19918,67347,KS,20,160,8303.0,8364.0,160,51893.75,52275.0
19919,67349,KS,20,390,17874.0,18285.0,390,45830.76923076923,46884.61538461539
19920,67351,KS,20,160,9134.0,9194.0,160,57087.5,57462.5
19921,67352,KS,20,190,6539.0,6625.0,190,34415.78947368421,34868.42105263158
19922,67353,KS,20,230,7846.0,7976.0,230,34113.04347826087,34678.260869565216
19923,67354,KS,20,310,13112.0,13231.0,310,42296.77419354839,42680.64516129032
19924,67356,KS,20,1090,45743.0,46413.0,1090,41966.05504587156,42580.733944954125
19925,67357,KS,20,5570,246611.0,250445.0,5570,44274.86535008977,44963.19569120287
19926,67360,KS,20,130,4915.0,4915.0,130,37807.692307692305,37807.692307692305
19927,67361,KS,20,690,30473.0,30923.0,690,44163.768115942024,44815.94202898551
19928,67401,KS,20,23870,1295606.0,1316716.0,23870,54277.58692919983,55161.96062002514
19929,67410,KS,20,4680,241522.0,245861.0,4680,51607.26495726496,52534.4017094017
19930,67416,KS,20,560,29292.0,29807.0,560,52307.142857142855,53226.78571428571
19931,67420,KS,20,2060,109564.0,113026.0,2060,53186.40776699029,54866.99029126213
19932,67422,KS,20,630,37823.0,38359.0,630,60036.50793650794,60887.30158730158
19933,67423,KS,20,120,5445.0,5554.0,120,45375.0,46283.33333333333
19934,67425,KS,20,320,16153.0,16381.0,320,50478.125,51190.625
19935,67427,KS,20,170,7164.0,7375.0,170,42141.17647058824,43382.35294117647
19936,67428,KS,20,670,34678.0,35581.0,670,51758.208955223876,53105.97014925373
19937,67430,KS,20,290,13440.0,13821.0,290,46344.8275862069,47658.620689655174
19938,67431,KS,20,1110,58911.0,59843.0,1110,53072.97297297297,53912.61261261261
19939,67432,KS,20,2740,135429.0,139029.0,2740,49426.642335766424,50740.51094890511
19940,67436,KS,20,260,11739.0,12061.0,260,45150.0,46388.46153846154
19941,67437,KS,20,490,23685.0,24569.0,490,48336.73469387755,50140.816326530614
19942,67438,KS,20,130,5371.0,5500.0,130,41315.38461538462,42307.692307692305
19943,67439,KS,20,1320,71079.0,72595.0,1320,53847.72727272728,54996.21212121213
19944,67441,KS,20,490,20725.0,21003.0,490,42295.91836734694,42863.26530612245
19945,67442,KS,20,110,7171.0,7344.0,110,65190.90909090909,66763.63636363637
19946,67443,KS,20,860,48969.0,50697.0,860,56940.69767441861,58950.0
19947,67444,KS,20,210,10015.0,10190.0,210,47690.47619047619,48523.80952380953
19948,67445,KS,20,270,10747.0,10916.0,270,39803.7037037037,40429.62962962963
19949,67446,KS,20,300,15960.0,16546.0,300,53200.0,55153.333333333336
19950,67447,KS,20,120,5167.0,5260.0,120,43058.33333333333,43833.333333333336
19951,67448,KS,20,610,33235.0,34341.0,610,54483.606557377054,56296.72131147541
19952,67449,KS,20,1280,56872.0,57715.0,1280,44431.25,45089.84375
19953,67450,KS,20,240,14997.0,15180.0,240,62487.5,63250.0
19954,67451,KS,20,410,22803.0,23428.0,410,55617.07317073171,57141.46341463415
19955,67454,KS,20,290,13465.0,13576.0,290,46431.034482758616,46813.793103448275
19956,67455,KS,20,800,34893.0,35932.0,800,43616.25,44915.0
19957,67456,KS,20,2120,123583.0,126181.0,2120,58293.8679245283,59519.33962264151
19958,67457,KS,20,360,20002.0,20220.0,360,55561.11111111111,56166.666666666664
19959,67458,KS,20,100,4660.0,4822.0,100,46600.0,48220.0
19960,67460,KS,20,7270,443648.0,452549.0,7270,61024.48418156809,62248.83081155433
19961,67464,KS,20,480,23475.0,23840.0,480,48906.25,49666.666666666664
19962,67466,KS,20,280,9963.0,10192.0,280,35582.142857142855,36400.0
19963,67467,KS,20,1260,61958.0,62993.0,1260,49173.01587301587,49994.444444444445
19964,67468,KS,20,120,5783.0,5868.0,120,48191.66666666667,48900.0
19965,67470,KS,20,250,13309.0,13438.0,250,53236.0,53752.0
19966,67473,KS,20,770,37280.0,38106.0,770,48415.58441558441,49488.31168831169
19967,67474,KS,20,100,3956.0,4042.0,100,39560.0,40420.0
19968,67480,KS,20,780,43448.0,44361.0,780,55702.5641025641,56873.07692307692
19969,67481,KS,20,280,11910.0,12283.0,280,42535.71428571428,43867.85714285714
19970,67483,KS,20,130,5640.0,5792.0,130,43384.61538461539,44553.84615384615
19971,67484,KS,20,370,17866.0,18164.0,370,48286.48648648649,49091.89189189189
19972,67485,KS,20,150,7038.0,7436.0,160,46920.0,49573.33333333333
19973,67487,KS,20,620,30578.0,31054.0,620,49319.35483870968,50087.096774193546
19974,67490,KS,20,460,20126.0,20514.0,460,43752.17391304348,44595.65217391305
19975,67491,KS,20,200,10898.0,11108.0,200,54490.0,55540.0
19976,67492,KS,20,130,5529.0,5602.0,130,42530.769230769234,43092.307692307695
19977,67501,KS,20,10170,360059.0,363555.0,10170,35404.03146509341,35747.78761061947
19978,67502,KS,20,10980,802945.0,815660.0,10980,73127.95992714025,74285.97449908925
19979,67505,KS,20,1130,50788.0,51191.0,1130,44945.13274336283,45301.76991150442
19980,67510,KS,20,140,5798.0,5882.0,140,41414.28571428571,42014.28571428571
19981,67511,KS,20,150,7726.0,7805.0,150,51506.666666666664,52033.33333333333
19982,67514,KS,20,300,13566.0,13735.0,300,45220.0,45783.33333333333
19983,67516,KS,20,150,6661.0,6938.0,150,44406.666666666664,46253.33333333333
19984,67520,KS,20,150,7135.0,7303.0,150,47566.66666666667,48686.666666666664
19985,67522,KS,20,920,53293.0,54163.0,920,57927.17391304347,58872.82608695652
19986,67523,KS,20,160,6944.0,7342.0,160,43400.0,45887.5
19987,67524,KS,20,260,11280.0,11484.0,260,43384.61538461539,44169.23076923077
19988,67525,KS,20,510,28786.0,30014.0,510,56443.137254901965,58850.98039215686
19989,67526,KS,20,1200,61757.0,63230.0,1200,51464.166666666664,52691.66666666667
19990,67529,KS,20,140,6918.0,7006.0,140,49414.28571428571,50042.857142857145
19991,67530,KS,20,8100,429241.0,436400.0,8100,52992.71604938272,53876.543209876545
19992,67543,KS,20,910,44086.0,45041.0,910,48446.15384615385,49495.604395604394
19993,67544,KS,20,1470,68372.0,69575.0,1470,46511.56462585034,47329.93197278912
19994,67546,KS,20,1140,66844.0,68333.0,1140,58635.08771929825,59941.22807017544
19995,67547,KS,20,850,41364.0,42542.0,850,48663.529411764706,50049.41176470588
19996,67548,KS,20,690,32062.0,32765.0,690,46466.66666666667,47485.507246376816
19997,67550,KS,20,2260,108562.0,110727.0,2260,48036.28318584071,48994.24778761062
19998,67552,KS,20,320,16210.0,16881.0,320,50656.25,52753.125
19999,67554,KS,20,1800,88805.0,90049.0,1800,49336.11111111111,50027.22222222222
20000,67556,KS,20,130,5126.0,5194.0,130,39430.76923076923,39953.84615384615
20001,67557,KS,20,280,12072.0,12323.0,280,43114.28571428572,44010.71428571428
20002,67560,KS,20,790,43553.0,44955.0,790,55130.379746835446,56905.063291139246
